audio_path,label
/data/xuanru/VCTK/VCTK_16k/p318/p318_270.wav,That's what we're trying to achieve.
/data/xuanru/VCTK/VCTK_16k/p318/p318_169.wav,But what are the songs about?
/data/xuanru/VCTK/VCTK_16k/p318/p318_138.wav,Receiving this medal is an honour.
/data/xuanru/VCTK/VCTK_16k/p318/p318_095.wav,"Of course we know them, from their work in the theatre."
/data/xuanru/VCTK/VCTK_16k/p318/p318_396.wav,"Of course, it is a tough assignment."
/data/xuanru/VCTK/VCTK_16k/p318/p318_319.wav,Why is that?
/data/xuanru/VCTK/VCTK_16k/p318/p318_394.wav,You can't go back and change things.
/data/xuanru/VCTK/VCTK_16k/p318/p318_134.wav,"At some point, the bill will be presented."
/data/xuanru/VCTK/VCTK_16k/p318/p318_086.wav,This process of attrition is expected to continue.
/data/xuanru/VCTK/VCTK_16k/p318/p318_030.wav,We have to put this behind us.
/data/xuanru/VCTK/VCTK_16k/p318/p318_065.wav,The house was so well alight.
/data/xuanru/VCTK/VCTK_16k/p318/p318_401.wav,I found that much more challenging.
/data/xuanru/VCTK/VCTK_16k/p318/p318_019.wav,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows."
/data/xuanru/VCTK/VCTK_16k/p318/p318_248.wav,I thought they could have made the gesture.
/data/xuanru/VCTK/VCTK_16k/p318/p318_259.wav,Perhaps we should do the same.
/data/xuanru/VCTK/VCTK_16k/p318/p318_137.wav,This performance has given my confidence a boost.
/data/xuanru/VCTK/VCTK_16k/p318/p318_061.wav,The firm was down and almost out.
/data/xuanru/VCTK/VCTK_16k/p318/p318_240.wav,Life was like a timetable.
/data/xuanru/VCTK/VCTK_16k/p318/p318_121.wav,It was a journey into a new life.
/data/xuanru/VCTK/VCTK_16k/p318/p318_136.wav,This week is a perfect example.
/data/xuanru/VCTK/VCTK_16k/p318/p318_206.wav,A contractor was due to be appointed yesterday.
/data/xuanru/VCTK/VCTK_16k/p318/p318_414.wav,We never agreed to it.
/data/xuanru/VCTK/VCTK_16k/p318/p318_338.wav,They've been wonderful to me.
/data/xuanru/VCTK/VCTK_16k/p318/p318_271.wav,I expect a rapid response.
/data/xuanru/VCTK/VCTK_16k/p318/p318_202.wav,It looks as though there is no chance.
/data/xuanru/VCTK/VCTK_16k/p318/p318_173.wav,The stadium was full.
/data/xuanru/VCTK/VCTK_16k/p318/p318_278.wav,Something was plainly wrong.
/data/xuanru/VCTK/VCTK_16k/p318/p318_087.wav,Dunfermline deserved a goal for their hard work.
/data/xuanru/VCTK/VCTK_16k/p318/p318_356.wav,You have obviously got an answer to it.
/data/xuanru/VCTK/VCTK_16k/p318/p318_309.wav,I find this ongoing debate is demeaning.
/data/xuanru/VCTK/VCTK_16k/p318/p318_325.wav,Players are fighting to stay in the team.
/data/xuanru/VCTK/VCTK_16k/p318/p318_205.wav,So she told him.
/data/xuanru/VCTK/VCTK_16k/p318/p318_220.wav,Some of the players have not progressed.
/data/xuanru/VCTK/VCTK_16k/p318/p318_148.wav,A review of the decision is being sought.
/data/xuanru/VCTK/VCTK_16k/p318/p318_170.wav,There is a simmering anger out there.
/data/xuanru/VCTK/VCTK_16k/p318/p318_389.wav,That time is not far away.
/data/xuanru/VCTK/VCTK_16k/p318/p318_254.wav,We feel it sends out the wrong message.
/data/xuanru/VCTK/VCTK_16k/p318/p318_089.wav,This gives us a lot of practice.
/data/xuanru/VCTK/VCTK_16k/p318/p318_379.wav,I enjoy the creative process.
/data/xuanru/VCTK/VCTK_16k/p318/p318_363.wav,This is an internal matter.
/data/xuanru/VCTK/VCTK_16k/p318/p318_079.wav,They must be kept on the ground.
/data/xuanru/VCTK/VCTK_16k/p318/p318_415.wav,But that night they killed her housekeeper.
/data/xuanru/VCTK/VCTK_16k/p318/p318_139.wav,"Sub Not Used, McCulloch."
/data/xuanru/VCTK/VCTK_16k/p318/p318_125.wav,"I was a spectator, that is as far as it goes."
/data/xuanru/VCTK/VCTK_16k/p318/p318_186.wav,Sponsors include the Sunday Herald.
/data/xuanru/VCTK/VCTK_16k/p318/p318_185.wav,The United Nations must act.
/data/xuanru/VCTK/VCTK_16k/p318/p318_374.wav,I am a little bit tired.
/data/xuanru/VCTK/VCTK_16k/p318/p318_016.wav,The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their home in the sky.
/data/xuanru/VCTK/VCTK_16k/p318/p318_190.wav,Patients will be partners in decision making.
/data/xuanru/VCTK/VCTK_16k/p318/p318_216.wav,We are still paying the price for that.
/data/xuanru/VCTK/VCTK_16k/p318/p318_317.wav,They deserve a lot of credit.
/data/xuanru/VCTK/VCTK_16k/p318/p318_250.wav,The bottom line is that this must stop.
/data/xuanru/VCTK/VCTK_16k/p318/p318_165.wav,Golf is a game of honour and ethics.
/data/xuanru/VCTK/VCTK_16k/p318/p318_418.wav,Would they work together again?
/data/xuanru/VCTK/VCTK_16k/p318/p318_386.wav,I can't wait for the outdoors.
/data/xuanru/VCTK/VCTK_16k/p318/p318_348.wav,"On reflection, it was really quite exciting."
/data/xuanru/VCTK/VCTK_16k/p318/p318_161.wav,I can make one further announcement.
/data/xuanru/VCTK/VCTK_16k/p318/p318_028.wav,I intend to raise the matter there.
/data/xuanru/VCTK/VCTK_16k/p318/p318_262.wav,Every school in Scotland should be excellent.
/data/xuanru/VCTK/VCTK_16k/p318/p318_381.wav,"It is, however, an unlikely outcome."
/data/xuanru/VCTK/VCTK_16k/p318/p318_343.wav,"It's no less intriguing, however."
/data/xuanru/VCTK/VCTK_16k/p318/p318_354.wav,"Overall, it was a promising day for the Scots."
/data/xuanru/VCTK/VCTK_16k/p318/p318_146.wav,But the championship is not over yet.
/data/xuanru/VCTK/VCTK_16k/p318/p318_209.wav,The night is young.
/data/xuanru/VCTK/VCTK_16k/p318/p318_304.wav,I am not a fan of books.
/data/xuanru/VCTK/VCTK_16k/p318/p318_062.wav,They said they were only young men.
/data/xuanru/VCTK/VCTK_16k/p318/p318_371.wav,I see it as my job.
/data/xuanru/VCTK/VCTK_16k/p318/p318_300.wav,"So what's the shape, and what's the detail?"
/data/xuanru/VCTK/VCTK_16k/p318/p318_097.wav,But Allen is deadly serious.
/data/xuanru/VCTK/VCTK_16k/p318/p318_109.wav,Nothing is being offered in exchange.
/data/xuanru/VCTK/VCTK_16k/p318/p318_005.wav,"She can scoop these things into three red bags, and we can go meet her Wednesday at the train station."
/data/xuanru/VCTK/VCTK_16k/p318/p318_060.wav,It is not a standing army.
/data/xuanru/VCTK/VCTK_16k/p318/p318_057.wav,We might be back next year.
/data/xuanru/VCTK/VCTK_16k/p318/p318_256.wav,The reason is partly because of tradition.
/data/xuanru/VCTK/VCTK_16k/p318/p318_039.wav,It helped to get me noticed.
/data/xuanru/VCTK/VCTK_16k/p318/p318_077.wav,He was convicted at Glasgow Sheriff Court.
/data/xuanru/VCTK/VCTK_16k/p318/p318_228.wav,And then a funny thing happened.
/data/xuanru/VCTK/VCTK_16k/p318/p318_133.wav,I am sorry to hear this news.
/data/xuanru/VCTK/VCTK_16k/p318/p318_110.wav,I took the gun.
/data/xuanru/VCTK/VCTK_16k/p318/p318_405.wav,The Open champion is back.
/data/xuanru/VCTK/VCTK_16k/p318/p318_176.wav,It is very much a matter for them.
/data/xuanru/VCTK/VCTK_16k/p318/p318_013.wav,Some have accepted it as a miracle without physical explanation.
/data/xuanru/VCTK/VCTK_16k/p318/p318_293.wav,"This year, it was a little different."
/data/xuanru/VCTK/VCTK_16k/p318/p318_315.wav,The odds are that it will.
/data/xuanru/VCTK/VCTK_16k/p318/p318_122.wav,It's a way of making a mark.
/data/xuanru/VCTK/VCTK_16k/p318/p318_275.wav,The rubble was right up to the ceiling.
/data/xuanru/VCTK/VCTK_16k/p318/p318_274.wav,My mother is a widow.
/data/xuanru/VCTK/VCTK_16k/p318/p318_131.wav,I'd love to be at the World Cup.
/data/xuanru/VCTK/VCTK_16k/p318/p318_221.wav,"It sounds like an appalling, tragic incident."
/data/xuanru/VCTK/VCTK_16k/p318/p318_116.wav,We act because we must.
/data/xuanru/VCTK/VCTK_16k/p318/p318_167.wav,It will not be easy for him.
/data/xuanru/VCTK/VCTK_16k/p318/p318_069.wav,We have no idea what caused the derailment.
/data/xuanru/VCTK/VCTK_16k/p318/p318_042.wav,"That, though, was just the start of it."
/data/xuanru/VCTK/VCTK_16k/p318/p318_066.wav,He got his degree.
/data/xuanru/VCTK/VCTK_16k/p318/p318_098.wav,Peter doesn't want to leave.
/data/xuanru/VCTK/VCTK_16k/p318/p318_294.wav,"That, though, is to miss the point."
/data/xuanru/VCTK/VCTK_16k/p318/p318_178.wav,Any error is severely punished.
/data/xuanru/VCTK/VCTK_16k/p318/p318_021.wav,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."
/data/xuanru/VCTK/VCTK_16k/p318/p318_390.wav,I may think about performing it.
/data/xuanru/VCTK/VCTK_16k/p318/p318_229.wav,It does not take much.
/data/xuanru/VCTK/VCTK_16k/p318/p318_279.wav,Why should he go anywhere?
/data/xuanru/VCTK/VCTK_16k/p318/p318_339.wav,I can't believe the buzz.
/data/xuanru/VCTK/VCTK_16k/p318/p318_008.wav,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon."
/data/xuanru/VCTK/VCTK_16k/p318/p318_280.wav,One thing is sure.
/data/xuanru/VCTK/VCTK_16k/p318/p318_085.wav,He has lost confidence and weight.
/data/xuanru/VCTK/VCTK_16k/p318/p318_081.wav,Who wants to be a millionaire?
/data/xuanru/VCTK/VCTK_16k/p231/p231_403.wav,It does not even have a staff shortage.
/data/xuanru/VCTK/VCTK_16k/p231/p231_267.wav,Did he trip?
/data/xuanru/VCTK/VCTK_16k/p231/p231_261.wav,I can't get a job.
/data/xuanru/VCTK/VCTK_16k/p231/p231_345.wav,Finally came the moment of truth.
/data/xuanru/VCTK/VCTK_16k/p231/p231_231.wav,Paterson can afford to be generous.
/data/xuanru/VCTK/VCTK_16k/p231/p231_344.wav,He was then replaced by Ross.
/data/xuanru/VCTK/VCTK_16k/p231/p231_202.wav,how do you get it back?
/data/xuanru/VCTK/VCTK_16k/p231/p231_082.wav,It's so hard to shift.
/data/xuanru/VCTK/VCTK_16k/p231/p231_452.wav,Its future is no longer in question.
/data/xuanru/VCTK/VCTK_16k/p231/p231_200.wav,Libya is an easy target.
/data/xuanru/VCTK/VCTK_16k/p231/p231_220.wav,And the World Cup has not even begun.
/data/xuanru/VCTK/VCTK_16k/p231/p231_299.wav,I couldn't really work outside Edinburgh.
/data/xuanru/VCTK/VCTK_16k/p231/p231_091.wav,But I know the course.
/data/xuanru/VCTK/VCTK_16k/p231/p231_035.wav,I became a widow overnight.
/data/xuanru/VCTK/VCTK_16k/p231/p231_109.wav,We needed financial backing to get it off the ground.
/data/xuanru/VCTK/VCTK_16k/p231/p231_110.wav,You'd better believe it.
/data/xuanru/VCTK/VCTK_16k/p231/p231_120.wav,There were no grounds for his action.
/data/xuanru/VCTK/VCTK_16k/p231/p231_419.wav,The case will now go to appeal.
/data/xuanru/VCTK/VCTK_16k/p231/p231_130.wav,It plans to return to this field.
/data/xuanru/VCTK/VCTK_16k/p231/p231_431.wav,I was in jail for five years.
/data/xuanru/VCTK/VCTK_16k/p231/p231_016.wav,The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their home in the sky.
/data/xuanru/VCTK/VCTK_16k/p231/p231_350.wav,Is there a waiting list?
/data/xuanru/VCTK/VCTK_16k/p231/p231_225.wav,"Crucially, though, United were still alive."
/data/xuanru/VCTK/VCTK_16k/p231/p231_472.wav,He felt it was the right time.
/data/xuanru/VCTK/VCTK_16k/p231/p231_205.wav,Who was she?
/data/xuanru/VCTK/VCTK_16k/p231/p231_241.wav,The parties have no contact.
/data/xuanru/VCTK/VCTK_16k/p231/p231_271.wav,I thought he might have been a bit.
/data/xuanru/VCTK/VCTK_16k/p231/p231_264.wav,What was the matter for concern?
/data/xuanru/VCTK/VCTK_16k/p231/p231_106.wav,So what is the campaign about?
/data/xuanru/VCTK/VCTK_16k/p231/p231_190.wav,I'm interested in interesting work.
/data/xuanru/VCTK/VCTK_16k/p231/p231_443.wav,They made a huge impression on me.
/data/xuanru/VCTK/VCTK_16k/p231/p231_411.wav,"After the match, do you?"
/data/xuanru/VCTK/VCTK_16k/p231/p231_236.wav,"Sadly, it sounds as if it is."
/data/xuanru/VCTK/VCTK_16k/p231/p231_282.wav,That view has not altered.
/data/xuanru/VCTK/VCTK_16k/p231/p231_071.wav,He highlighted a lack of staff.
/data/xuanru/VCTK/VCTK_16k/p231/p231_449.wav,And we might go back.
/data/xuanru/VCTK/VCTK_16k/p231/p231_393.wav,But we are very near.
/data/xuanru/VCTK/VCTK_16k/p231/p231_175.wav,"First and foremost, the game is entirely different."
/data/xuanru/VCTK/VCTK_16k/p231/p231_281.wav,They can leave at any time.
/data/xuanru/VCTK/VCTK_16k/p231/p231_436.wav,There will be no excuses on Wednesday.
/data/xuanru/VCTK/VCTK_16k/p231/p231_093.wav,We must stop it with the golf ball.
/data/xuanru/VCTK/VCTK_16k/p231/p231_250.wav,The baby deserves the credit.
/data/xuanru/VCTK/VCTK_16k/p231/p231_012.wav,Throughout the centuries people have explained the rainbow in various ways.
/data/xuanru/VCTK/VCTK_16k/p231/p231_242.wav,She took them for a term.
/data/xuanru/VCTK/VCTK_16k/p231/p231_052.wav,We have not given up hope.
/data/xuanru/VCTK/VCTK_16k/p231/p231_359.wav,But they have taken the lesson to heart.
/data/xuanru/VCTK/VCTK_16k/p231/p231_072.wav,Then followed a bout of flu.
/data/xuanru/VCTK/VCTK_16k/p231/p231_210.wav,It was worth a photograph.
/data/xuanru/VCTK/VCTK_16k/p231/p231_314.wav,I'm not making any comment at all.
/data/xuanru/VCTK/VCTK_16k/p231/p231_144.wav,"Five minutes later, the home team were back in front."
/data/xuanru/VCTK/VCTK_16k/p231/p231_428.wav,Pupils were allowed home at lunchtime.
/data/xuanru/VCTK/VCTK_16k/p231/p231_233.wav,I'm so proud to be Scottish tonight.
/data/xuanru/VCTK/VCTK_16k/p231/p231_138.wav,"In this case, the farmer had actually given permission."
/data/xuanru/VCTK/VCTK_16k/p231/p231_157.wav,He was right into football from an early age.
/data/xuanru/VCTK/VCTK_16k/p231/p231_171.wav,"To get good people, you need to offer them enough money."
/data/xuanru/VCTK/VCTK_16k/p231/p231_471.wav,Dennis was not so sure.
/data/xuanru/VCTK/VCTK_16k/p231/p231_136.wav,He is a great addition to our team.
/data/xuanru/VCTK/VCTK_16k/p231/p231_224.wav,They all made the European Ryder Cup team.
/data/xuanru/VCTK/VCTK_16k/p231/p231_349.wav,What are they for?
/data/xuanru/VCTK/VCTK_16k/p231/p231_469.wav,"However, he held out little hope that the Government would take action."
/data/xuanru/VCTK/VCTK_16k/p231/p231_153.wav,He was asked to quit.
/data/xuanru/VCTK/VCTK_16k/p231/p231_023.wav,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."
/data/xuanru/VCTK/VCTK_16k/p231/p231_464.wav,Driving has been the key.
/data/xuanru/VCTK/VCTK_16k/p231/p231_351.wav,Do they think anyone else wants them?
/data/xuanru/VCTK/VCTK_16k/p231/p231_289.wav,"She has fallen in love with Scotland, however."
/data/xuanru/VCTK/VCTK_16k/p231/p231_207.wav,You've caught a serial killer.
/data/xuanru/VCTK/VCTK_16k/p231/p231_383.wav,Is it worth it?
/data/xuanru/VCTK/VCTK_16k/p231/p231_163.wav,What do we want to do that for?
/data/xuanru/VCTK/VCTK_16k/p231/p231_305.wav,The judge was really nice.
/data/xuanru/VCTK/VCTK_16k/p231/p231_164.wav,He was in great spirits.
/data/xuanru/VCTK/VCTK_16k/p231/p231_237.wav,Hospitals are for the ill.
/data/xuanru/VCTK/VCTK_16k/p231/p231_382.wav,What do they want us to do?
/data/xuanru/VCTK/VCTK_16k/p231/p231_381.wav,Had this been common practice?
/data/xuanru/VCTK/VCTK_16k/p231/p231_085.wav,"However, it did not end that way."
/data/xuanru/VCTK/VCTK_16k/p231/p231_435.wav,I never won a penny throughout my career.
/data/xuanru/VCTK/VCTK_16k/p231/p231_184.wav,So many people will be affected by this.
/data/xuanru/VCTK/VCTK_16k/p231/p231_249.wav,This ruling is a farce.
/data/xuanru/VCTK/VCTK_16k/p231/p231_325.wav,Have a look at this lot.
/data/xuanru/VCTK/VCTK_16k/p231/p231_297.wav,He will address the nation this evening.
/data/xuanru/VCTK/VCTK_16k/p231/p231_173.wav,I always felt they played for me.
/data/xuanru/VCTK/VCTK_16k/p231/p231_326.wav,That decision will be made over the next couple of days.
/data/xuanru/VCTK/VCTK_16k/p231/p231_254.wav,No production contract is yet in sight.
/data/xuanru/VCTK/VCTK_16k/p231/p231_303.wav,I was just so determined.
/data/xuanru/VCTK/VCTK_16k/p231/p231_181.wav,I am not ready to walk away.
/data/xuanru/VCTK/VCTK_16k/p231/p231_353.wav,The units will not be replaced.
/data/xuanru/VCTK/VCTK_16k/p231/p231_309.wav,He is still in shock.
/data/xuanru/VCTK/VCTK_16k/p231/p231_024.wav,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
/data/xuanru/VCTK/VCTK_16k/p231/p231_337.wav,The airport was even different.
/data/xuanru/VCTK/VCTK_16k/p231/p231_070.wav,This is an exciting new venture.
/data/xuanru/VCTK/VCTK_16k/p231/p231_087.wav,It is an old family habit.
/data/xuanru/VCTK/VCTK_16k/p231/p231_105.wav,"So, did she meet him?"
/data/xuanru/VCTK/VCTK_16k/p231/p231_312.wav,I thought it was my only chance.
/data/xuanru/VCTK/VCTK_16k/p231/p231_390.wav,It was fit for royalty.
/data/xuanru/VCTK/VCTK_16k/p231/p231_029.wav,"Last night, Mr Robertson said he was delighted."
/data/xuanru/VCTK/VCTK_16k/p231/p231_463.wav,"Nine days later, he suffered another attack."
/data/xuanru/VCTK/VCTK_16k/p231/p231_273.wav,I'd never run for them.
/data/xuanru/VCTK/VCTK_16k/p231/p231_089.wav,"However, a decision should be made before the end of August."
/data/xuanru/VCTK/VCTK_16k/p231/p231_280.wav,The morale of the Yugoslav army is beginning to crack.
/data/xuanru/VCTK/VCTK_16k/p231/p231_092.wav,Their attitude is all wrong.
/data/xuanru/VCTK/VCTK_16k/p231/p231_108.wav,Before the game we went for a pint.
/data/xuanru/VCTK/VCTK_16k/p231/p231_375.wav,Here is a weather forecast for the weekend.
/data/xuanru/VCTK/VCTK_16k/p231/p231_033.wav,It carried a double message.
/data/xuanru/VCTK/VCTK_16k/p231/p231_415.wav,I remain a buyer of the shares.
/data/xuanru/VCTK/VCTK_16k/p231/p231_406.wav,Ms McNeill was killed on impact.
/data/xuanru/VCTK/VCTK_16k/p231/p231_229.wav,"So far, the problems have occurred in the US."
/data/xuanru/VCTK/VCTK_16k/p231/p231_342.wav,"Last night, he pledged to clear his name."
/data/xuanru/VCTK/VCTK_16k/p231/p231_288.wav,The decision was announced at its annual conference in Dunfermline.
/data/xuanru/VCTK/VCTK_16k/p231/p231_470.wav,It is too early to speculate.
/data/xuanru/VCTK/VCTK_16k/p231/p231_034.wav,That means an extra two years.
/data/xuanru/VCTK/VCTK_16k/p231/p231_302.wav,It could well be military.
/data/xuanru/VCTK/VCTK_16k/p231/p231_121.wav,I was just a child.
/data/xuanru/VCTK/VCTK_16k/p231/p231_340.wav,"At first, the youngster was not keen."
/data/xuanru/VCTK/VCTK_16k/p231/p231_369.wav,Lord Macdonald has worked on this deal for three months.
/data/xuanru/VCTK/VCTK_16k/p231/p231_395.wav,A review is under way.
/data/xuanru/VCTK/VCTK_16k/p231/p231_086.wav,Strathclyde Police declined to comment.
/data/xuanru/VCTK/VCTK_16k/p231/p231_188.wav,This is the time to use it.
/data/xuanru/VCTK/VCTK_16k/p231/p231_217.wav,He has a lot of skill.
/data/xuanru/VCTK/VCTK_16k/p231/p231_322.wav,We want to play at the worlds.
/data/xuanru/VCTK/VCTK_16k/p231/p231_098.wav,We live by the rule of law.
/data/xuanru/VCTK/VCTK_16k/p231/p231_001.wav,Please call Stella.
/data/xuanru/VCTK/VCTK_16k/p231/p231_255.wav,Tourism is a vital industry for Scotland.
